Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate,Class
Atif Aslam - Dil Diyan Gallan.opus,1.2495933,0.44222197,0.37797764,0.225461665,13.544469,3.3549871,1786.878946,2857.28072,20.8516937,3639.539254,0.017105665,0.026225936,bollyrom
Atif Aslam - Jeena Jeena (From Badlapur).opus,1.2261841,0.38074604,0.32337674,0.204733204,10.180458,2.0840595,2355.673081,3369.106411,21.65631554,5264.183757,0.031651817,0.034138427,bollyrom
Atif Aslam - O Saathi.opus,1.2706134,0.36680147,0.3574382,0.216755513,10.982391,1.9361333,2691.300956,3593.671126,21.56156789,6327.614265,0.009016525,0.047111248,bollyrom
Atif Aslam - Tere Sang Yaara.opus,1.2647597,0.35934505,0.39006594,0.226638296,9.732004,-0.93507415,2124.220703,2786.391923,21.71986774,4366.924699,-0.00313467,0.039307709,bollyrom
Ayushmann Khurrana - Mere Liye Tum Kaafi Ho (From Shubh Mangal Zyada Saavdhan).opus,1.4586616,0.42840272,0.46907717,0.247140703,16.556776,2.1987948,2843.03114,3453.058763,20.14839644,6354.752772,-0.033015428,0.050515136,bollyrom
Ayushmann Khurrana - Nazm Nazm feat Ayushmann Khurana.opus,1.2367027,0.32917207,0.3578967,0.211612637,10.785589,1.8797487,2789.644217,3530.152408,22.35857026,6428.146613,-0.002592039,0.047596211,bollyrom
Badshah - Genda Phool (feat Payal Dev).opus,1.5166348,0.45807058,0.40096647,0.235865493,8.75997,-1.9831902,2797.238458,3475.487157,19.58702049,6169.747586,-0.016802698,0.04985626,bollyrom
Dhvani Bhanushali - Vaaste.opus,1.3074626,0.37459344,0.33166745,0.206860663,16.091476,4.015274,3056.05674,3692.628864,21.29808007,7215.486429,0.013458447,0.05619453,bollyrom
Gajendra Verma - Tera Ghata.opus,1.416613,0.43890354,0.37405768,0.222953858,14.232972,-0.04999394,1750.809108,2549.328085,20.75132518,3528.054371,-0.015343298,0.027040944,bollyrom
Javed-Mohsin - Pal.opus,1.1543783,0.30345646,0.37741143,0.217325625,10.811292,-1.1375676,3196.546347,4227.394344,21.71231397,7589.808926,0.034147637,0.049311991,bollyrom
Jawad Ahmad - Samjhawan.opus,1.2574924,0.35726592,0.36281633,0.214841048,3.2229288,-0.61685807,3309.343442,3956.569218,21.57759112,7479.98267,-0.006764222,0.061687659,bollyrom
Jigar Saraiya - Gulabi.opus,1.1774988,0.42517918,0.43303317,0.233494476,6.340455,0.482689,3525.653503,4280.725982,19.95851927,8277.343249,-0.021045385,0.056212119,bollyrom
Jubin Nautiyal - Humnava Mere.opus,1.147912,0.40090248,0.39800492,0.221499956,12.580543,2.8850045,2234.586806,3287.279463,20.70519368,4897.674618,0.009080952,0.03490212,bollyrom
Jubin Nautiyal - Tujhe Kitna Chahein Aur (Film Version) [From Kabir Singh].opus,1.1315982,0.4083564,0.33984745,0.201817719,11.661208,1.2206594,2433.992629,3170.915942,20.70573472,5310.751544,-0.025276426,0.041419941,bollyrom
KK - Khuda Jaane.opus,1.4702514,0.4033122,0.40466404,0.236443101,9.216547,2.7227974,1715.700733,2144.329376,21.81069976,3725.396956,-0.012515306,0.035501174,bollyrom
Karan Sehmbi - Photo (From Luka Chuppi).opus,1.3678737,0.3964321,0.3960246,0.231932968,13.549289,2.0332832,2385.964866,3102.211704,20.57957145,5202.826146,0.027804687,0.041583231,bollyrom
Kumar Sanu - Tu Mile Dil Khile - Sad.opus,1.3070333,0.32063007,0.44349718,0.242362673,0.3098965,-14.037239,2530.997013,2676.548776,19.45301603,4694.404629,-0.01153712,0.06137237,bollyrom
Lucky Ali - Aahista Aahista.opus,1.4416127,0.4513597,0.60905725,0.266159915,11.325128,4.547466,2464.602694,3357.382992,19.78002625,5710.326306,0.013778166,0.038120752,bollyrom
Meet Bros - Girl I Need You (From Baaghi) (feat Arijit Singh).opus,1.2124894,0.43573564,0.369631,0.215301391,15.847749,4.2279267,2745.329313,3874.496236,21.34521793,6379.817064,0.057692977,0.039497776,bollyrom
Meet Bros - Ik Mulaqaat.opus,1.3137769,0.3403495,0.43944615,0.239911382,9.479058,1.6350658,3329.395774,4012.672704,20.66393662,7686.393677,-0.029757746,0.059741001,bollyrom
Mohit Chauhan - Tum Se Hi.opus,1.2662493,0.37172225,0.3811028,0.213724203,5.365833,-1.8386457,1962.657808,2225.94546,19.62497156,4392.460222,-0.046112613,0.043096069,bollyrom
Neha Kakkar - Bheegi Bheegi.opus,1.1389433,0.35875678,0.40198123,0.228453156,9.875302,-1.3203337,2357.965742,3102.160074,21.89754484,5319.634493,-0.03039645,0.041781644,bollyrom
Neha Kakkar - Mile Ho Tum (Reprise).opus,1.1431509,0.31596044,0.2707654,0.185005278,8.365695,-1.3273779,2278.640325,2981.570303,22.78755604,5166.046398,0.000641619,0.038804641,bollyrom
Neha Kakkar - Oh Humsafar (From Oh Humsafar).opus,1.2988967,0.3619949,0.33784547,0.209837529,12.009832,2.551836,2573.092152,3389.080248,21.69247512,5824.72109,-0.004250188,0.040619105,bollyrom
Palak Muchhal - Kaun Tujhe (From MSDhoni - The Untold Story).opus,1.1668946,0.35407957,0.39283246,0.220968849,11.568778,2.4587755,2084.624113,3062.930035,21.1215919,4937.08612,0.035350515,0.034073622,bollyrom
Payal Dev - Tum Hi Aana (From Marjaavaan).opus,1.1244063,0.38924828,0.34495005,0.206065082,14.4466,2.0417583,1715.690895,2640.347972,21.1090882,3257.096172,0.05780905,0.029652269,bollyrom
Pritam - Channa Mereya.opus,1.2601018,0.40433317,0.42173645,0.238168337,15.287626,4.01849,2585.338275,3668.321888,20.30472823,5502.016861,0.036490974,0.040886206,bollyrom
Pritam - Mehrama (From Love Aaj Kal).opus,1.1597643,0.37447062,0.3802653,0.217313021,10.8204155,-2.196196,1769.78508,2501.770798,20.11566701,3251.175593,0.056740541,0.03458136,bollyrom
Pritam - Mehrama - Extended.opus,1.2222354,0.41324452,0.4227467,0.230147028,16.888458,1.6922425,2033.432368,2772.551016,20.36662318,3757.663345,0.044387701,0.038852912,bollyrom
Pritam - Mehrama.opus,1.3073463,0.41083825,0.44917393,0.232900396,12.38803,-0.42866248,1910.169537,2626.937237,19.9771671,3459.708311,0.045879561,0.038551469,bollyrom
Pritam - Shayad (From Love Aaj Kal).opus,1.1766685,0.34175658,0.35599253,0.214042572,9.763019,-0.069174096,2068.932948,2914.170901,20.79284592,4129.791589,0.020481664,0.037930372,bollyrom
Pritam - Shayad - Reprise.opus,1.1986506,0.393541,0.4217426,0.229554697,19.315865,2.1118052,2151.83903,2801.550802,20.27474706,4009.662063,0.012623097,0.042680977,bollyrom
Pritam - Shayad.opus,1.2741232,0.36465755,0.41416356,0.225301628,12.754804,1.7458502,2134.567664,2938.362144,20.51622006,4129.801013,0.004977341,0.040735868,bollyrom
Priya Saraiya - Sun Saathiya.opus,1.2184883,0.36564097,0.42481774,0.22703835,10.66171,1.3826188,2747.130977,3737.903074,20.88837047,6431.560818,0.050107433,0.042393422,bollyrom
Rahat Fateh Ali Khan - Ajj Din Chadheya (From Love Aaj Kal ).opus,1.5286552,0.37321192,0.48567894,0.25715616,12.399405,2.7220592,1830.089494,2144.516696,20.80700206,3810.45888,-0.00246962,0.043820497,bollyrom
Rahat Fateh Ali Khan - Tere Bin (From Simmba).opus,1.3922045,0.38721824,0.44595048,0.242678785,13.507357,3.1616135,2384.51965,3009.543751,21.08882975,5199.48096,0.035860416,0.044782362,bollyrom
Rahat Fateh Ali Khan - Teri Ore.opus,1.3644896,0.3562233,0.48193777,0.255669779,8.78619,1.5547047,3093.979472,3638.525948,20.90245112,6674.960468,0.004572302,0.06169104,bollyrom
Rochak Kohli - Tu Hi Yaar Mera (From Pati Patni Aur Woh).opus,1.2769575,0.41563988,0.3701272,0.22161867,11.068185,0.4148737,2130.267971,3164.697349,21.32344019,4410.915279,0.059539435,0.029041686,bollyrom
Sachet Tandon - Mere Sohneya (From Kabir Singh).opus,1.2050687,0.36372995,0.40658116,0.234232845,16.078382,1.9169903,3006.317296,3680.301817,21.73938069,7011.493986,-0.003423684,0.050508422,bollyrom
Sanjay Leela Bhansali - Thode Badmash.opus,1.1798056,0.33796346,0.43573985,0.227339625,4.6150713,-1.8420025,2038.287483,2699.83483,20.92145591,4112.225525,-0.006752035,0.04103565,bollyrom
Shaan - Aao Milo Chalo.opus,1.2542343,0.40915754,0.42506912,0.241966083,12.9980135,2.8931053,2864.275472,3711.053788,20.71670304,6342.723505,0.023715449,0.044226161,bollyrom
Shaan - Chand Sifarish.opus,1.4902177,0.4455707,0.48227778,0.246741695,5.9668303,1.5819677,2071.747219,2319.165837,19.64100637,4472.19221,0.008318853,0.04618372,bollyrom
Shankar-Ehsaan-Loy - Sajdaa (From My Name Is Khan).opus,1.3988575,0.37885487,0.4378389,0.238376097,1.8791734,-6.003567,2232.401108,2736.385049,20.93447611,4551.745933,-0.0062157,0.046287541,bollyrom
Shreya Ghoshal - Suna Suna.opus,1.3505934,0.28788406,0.33287525,0.210205046,4.6230226,-12.691559,2298.285193,2669.420152,23.69665738,4260.515835,-0.017642456,0.056717864,bollyrom
Sonu Nigam - Saathiya.opus,1.3762786,0.40974113,0.5572143,0.261395215,2.0921597,-0.89036775,3666.224562,4207.008971,20.66481047,8628.526308,-0.015713902,0.069438356,bollyrom
Sreeram - Subhanallah.opus,1.2325156,0.32583532,0.38424,0.226702225,2.9909916,-1.4813116,3046.176571,3849.163722,21.80932198,7386.271883,-0.008284872,0.050516802,bollyrom
Sunidhi Chauhan - Lae Dooba.opus,1.0184608,0.27532765,0.256188,0.171909513,10.063285,-4.6992564,2038.990566,2833.409199,20.26130937,4558.246112,-0.074558563,0.032132972,bollyrom
Tanishk Bagchi - Makhna.opus,1.2344573,0.39398476,0.41176015,0.221319941,8.277067,0.16227962,2941.186945,3589.233138,20.56992834,7198.575495,-0.022323425,0.04500433,bollyrom
Tochi Raina - Kabira.opus,1.361547,0.39444858,0.3733535,0.226792876,11.393785,3.3285863,1649.776223,2063.477288,21.4390438,3515.318284,0.018170741,0.035938467,bollyrom
Ved Sharma - Malang (Title Track) [From Malang - Unleash The Madness].opus,1.2866036,0.39490706,0.4269318,0.235543781,13.587333,2.1112285,2914.46611,3574.946837,20.72360093,6674.86022,0.01184861,0.050217114,bollyrom
Vishal Mishra - Kaise Hua (From Kabir Singh).opus,1.1757576,0.44621137,0.35154474,0.216042557,10.678896,3.6512682,3016.602322,4225.895707,20.36884975,7280.218341,-0.00889173,0.042778042,bollyrom
Vishal Mishra - Manjha.opus,1.3045073,0.45988774,0.35097918,0.210235163,11.679727,2.6584964,2213.453375,3011.080235,19.9690445,4620.521485,-0.006876993,0.036304519,bollyrom
Vishal Mishra - Nai Lagda (From Notebook).opus,1.1773725,0.394812,0.36301962,0.220842833,8.379671,1.9664265,2259.778627,3350.737647,20.7096334,4736.000984,0.001018496,0.037324084,bollyrom
Vishal Mishra - Sajna Ve.opus,1.1534864,0.43397027,0.37107575,0.215259973,8.55067,0.051586032,2430.993074,3215.576738,21.34068544,5689.633753,-0.023434362,0.043125554,bollyrom
Vishal-Shekhar - Zehnaseeb.opus,1.2536273,0.4122058,0.36563236,0.221596262,8.431094,1.102857,2209.884067,2966.608542,21.00688428,4567.761315,0.033079563,0.038544105,bollyrom
