Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate,Class
Mann Bharrya Unplugged SHERSHAAH 2.0 performed PLEASE SUBSCRIBE AND SUPPORT ME WATCH MY ALL VLOG [TubeRipper.com].m4a,1.3682655,0.32061523,0.4181107,0.23899361,3.81976,-8.726826,1465.480983,1643.621324,30.00954223,2451.453024,0.004127109,0.084310611,raw_music
Better than Ed busking loop #shorts #oscarstembridge #guitar #musician #music #singer [TubeRipper.com].m4a,1.4764962,0.36567715,0.4986842,0.2628713,5.1980457,-0.82037294,1039.043223,1444.741152,27.39133097,1763.436483,-0.008119152,0.05267789,raw_music
Tuta tuta ek parinda ese tuta song UP POLICE SUB-INSPECTOR MOTIVATION #UPSI#DAROGA#SUBINSPECTOR [TubeRipper.com].m4a,1.3682365,0.29716426,0.4058215,0.2425643,1.115889,-4.456128,2628.280868,2987.186572,25.55711023,6548.237263,0.045682706,0.096310538,raw_music
Juda Hoke Bhi Cover Song With Guitar Soulful Voice #indiansinger #atifaslam [TubeRipper.com].m4a,1.1338371,0.29371423,0.36845738,0.22000618,3.6445804,-13.055955,1816.447893,1987.940106,27.67149591,3421.416911,0.027550304,0.091881126,raw_music
Tum ho- raw (empty hall) cover by pancham sharma.m4a,0.9346443,0.1989636,0.3092078,0.20065832,1.6678146,-14.83629,994.9664905,1214.47044,29.42660453,1501.280979,0.054868106,0.051920514,raw_music
Midnight Hostel Jamming.m4a,1.4919548,0.30340025,0.41646817,0.24396628,5.320447,-4.476888,1564.475753,1941.499317,25.75923526,3111.274687,0.014196703,0.066293043,raw_music
VIT Chennai hostel jamming Gulabi Aankhein Rang Sharbaton ka Night jam Boys Hostel Room933.m4a,1.3090161,0.33982784,0.43117827,0.24386743,3.2042222,-4.4829974,1772.06124,2403.891065,24.96327986,3910.099502,0.036968465,0.061650074,raw_music
Random Jamming Session in Girls College igdtuw.m4a,1.2223372,0.2993478,0.43250084,0.24260755,7.4186387,-2.4133985,1536.960548,1745.447384,27.52159576,3096.776081,0.01011678,0.078042952,raw_music
@KhudgharzOfficial Khudgharz Comic Cover Random Jamming Session in Girls Hostel KK medley.m4a,1.4064511,0.28579268,0.3483426,0.22118446,11.342601,-5.5088387,1751.655874,1976.164791,29.98863469,3609.63973,0.057167308,0.080912297,raw_music
Sajni I Woh Lamhay I Khudgharz.m4a,1.6014649,0.3351706,0.50251496,0.26491925,9.5770855,-0.9834557,2744.836902,2960.235719,25.15534193,6370.721556,0.015745662,0.120162248,raw_music
suna suna Desh kahe aa ja re local Raipur zitar Band Sonu Nigam.m4a,1.4161288,0.3360933,0.58343685,0.26598367,5.065283,-1.5943455,1142.451129,1694.636855,27.05989039,2542.513357,0.013453872,0.040860847,raw_music
Kuch to bata Zindagi Cover song Yogesh Yadav Hostel Life - IIT Guwahati.m4a,1.1218812,0.30140582,0.32374316,0.19947425,6.7030497,-4.2869096,1004.452662,1333.582199,26.11567407,1934.745236,0.017954833,0.046846073,raw_music
Zara Zara (RHTDM) Cover song Yogesh Yadav Hostel Life - IIT Guwahati.m4a,1.1554172,0.31975424,0.3469425,0.21872216,6.937412,-4.705485,1176.672072,1505.565262,24.85998821,2309.414253,0.024463603,0.048440456,raw_music
Pheli mohabbat x I love you x Adaat .m4a,1.296748,0.3558995,0.5070694,0.26005593,3.7991595,-3.5337014,2294.421828,2379.344858,22.95373165,4668.829133,-0.00849769,0.113248708,raw_music
Raw 48.m4a,1.2223927,0.35341156,0.3789774,0.2141926,10.85043,1.1576934,1039.812318,1906.849944,26.54756748,1864.103839,0.008370896,0.028444994,raw_music
Raw 49.m4a,1.2132636,0.30521598,0.43168807,0.23749715,1.6811028,-4.1066985,1441.766961,2080.475457,25.9578585,2765.015147,0.044386095,0.056160866,raw_music
Raw 50.m4a,1.2418383,0.24511911,0.26797783,0.19393976,14.880508,-4.941788,1332.092808,1918.99879,27.06391635,2694.962923,0.06872482,0.040817848,raw_music
